3.30.360.20	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
1.20.5.600	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
1.10.8.100	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
2.70.98.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
1.10.1080.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.30.572.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
1.25.40.30	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.30.110.30	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
1.10.750.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
1.10.3050.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.60.140.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.30.70.420	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.40.1480.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.40.50.1470	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
1.10.287.190	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
1.10.1490.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
1.10.287.260	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.40.910.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.30.110.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.90.190.20	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
1.20.5.360	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.90.780.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
1.20.5.220	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
2.60.260.40	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.40.50.1950	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
1.10.10.570	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
1.10.246.60	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.60.90.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
2.40.250.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
2.20.160.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.90.940.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.40.50.1810	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
1.10.1440.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
1.20.5.260	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
1.25.40.40	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
2.20.25.20	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.40.50.1760	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.20.20.370	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
1.10.10.350	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.90.1260.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.30.70.1010	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
2.130.10.120	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
2.60.40.1130	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
1.20.1150.12	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.30.70.80	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.90.940.20	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.30.1490.50	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.30.1370.70	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.40.5.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.30.1490.80	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
4.10.49.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.10.280.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
1.20.5.210	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
2.30.30.20	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.60.60.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
1.10.8.140	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.30.70.1220	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
1.20.120.420	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
4.10.840.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
1.10.287.1010	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.30.70.980	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.40.1500.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.30.1250.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
1.10.150.170	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
1.20.5.820	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.30.70.1040	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.30.920.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
1.10.1620.20	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
4.10.280.20	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
1.10.1820.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.90.770.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.90.1210.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.40.50.700	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
4.10.670.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
4.10.230.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
4.10.280.30	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.20.20.20	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.30.1440.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
1.10.260.30	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
1.10.150.180	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.30.70.670	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.10.20.260	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.10.196.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.40.50.10300	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
2.100.10.20	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
1.10.1200.60	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.40.50.7700	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
2.60.40.380	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
2.60.40.180	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
1.20.5.370	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.40.1000.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
1.10.1650.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.10.300.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.40.1650.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.20.20.150	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.40.1010.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.90.700.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.30.56.30	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
1.10.230.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
1.10.3330.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
4.10.970.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.30.1960.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
2.60.40.1390	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.30.230.30	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
2.30.31.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
1.20.81.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.30.70.1130	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
2.60.370.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.90.1680.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
2.40.320.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
1.10.1320.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
1.20.5.270	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
2.60.40.770	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
2.40.30.70	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.90.1170.40	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
1.10.3290.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
1.20.1280.20	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.40.50.10320	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.30.1320.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.90.1170.20	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.30.70.640	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.90.420.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
4.10.140.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.10.20.80	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
4.10.93.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.90.930.12	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
1.20.120.360	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
1.10.10.400	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.40.930.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
2.40.30.30	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
1.10.10.460	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
1.10.580.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
2.30.30.280	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.10.20.70	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
1.25.40.270	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.40.1340.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.30.70.680	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
1.20.120.150	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
1.10.3270.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.90.360.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
1.10.287.310	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
2.30.30.210	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
4.10.680.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
4.10.40.30	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.40.109.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.20.20.380	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
2.40.30.20	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.10.440.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.40.50.1170	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.20.20.240	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
1.10.870.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
2.60.40.650	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.10.590.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.40.50.10580	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.90.470.20	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.20.80.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.30.1410.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
1.25.40.240	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.40.390.30	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
1.10.10.520	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
4.10.910.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
2.20.80.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.10.620.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
1.10.645.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.30.1780.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
2.30.30.70	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.30.160.40	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.90.870.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
1.20.5.320	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
2.10.160.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.30.1330.90	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
1.20.58.100	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
1.20.58.420	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.30.56.20	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.90.1030.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.90.660.20	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
1.20.1200.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
2.40.128.80	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
1.25.40.150	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
2.20.50.20	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
1.25.40.200	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
1.10.1090.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
2.10.22.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.30.1330.40	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
4.10.1050.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.40.1030.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
1.10.287.440	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
2.20.28.30	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
2.40.340.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
1.20.120.430	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
1.10.150.300	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.30.1360.30	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
2.60.120.320	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.90.1590.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
4.10.81.20	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
1.10.10.650	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
1.10.3580.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
2.60.120.390	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
1.10.10.200	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
2.20.170.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.90.45.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.90.600.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
1.10.60.20	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
1.10.1240.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
2.40.180.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
1.10.1390.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
1.25.40.250	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.40.50.10240	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.30.870.20	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.30.860.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.90.730.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
1.10.150.250	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.40.140.20	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
4.10.720.10	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.30.1140.32	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
1.10.150.190	-	0.999999999985016	-1.49841640831316e-11	1	0	0	11	9988
3.40.50.1910	-	0.999999999985354	-1.46456557304265e-11	8	0	0	11	9988
1.10.472.30	-	0.999999999985354	-1.46456557304265e-11	8	0	0	11	9988
3.90.520.10	-	0.999999999985354	-1.46456557304265e-11	8	0	0	11	9988
2.60.120.590	-	0.999999999985354	-1.46456557304265e-11	8	0	0	11	9988
1.10.950.10	-	0.999999999985354	-1.46456557304265e-11	8	0	0	11	9988
1.50.10.10	-	0.999999999985354	-1.46456557304265e-11	8	0	0	11	9988
1.10.3840.10	-	0.999999999985354	-1.46456557304265e-11	8	0	0	11	9988
3.30.810.10	-	0.999999999985354	-1.46456557304265e-11	8	0	0	11	9988
3.90.290.10	-	0.999999999985354	-1.46456557304265e-11	8	0	0	11	9988
1.20.140.30	-	0.999999999985354	-1.46456557304265e-11	8	0	0	11	9988
2.30.29.40	-	0.999999999985354	-1.46456557304265e-11	8	0	0	11	9988
3.30.800.10	-	0.999999999985354	-1.46456557304265e-11	8	0	0	11	9988
3.30.70.340	-	0.999999999985354	-1.46456557304265e-11	8	0	0	11	9988
2.30.40.10	-	0.999999999985354	-1.46456557304265e-11	8	0	0	11	9988
4.10.1060.10	-	0.999999999985354	-1.46456557304265e-11	8	0	0	11	9988
1.10.287.370	-	0.999999999985354	-1.46456557304265e-11	8	0	0	11	9988
1.10.1170.10	-	0.999999999985354	-1.46456557304265e-11	8	0	0	11	9988
3.30.890.10	-	0.999999999985354	-1.46456557304265e-11	8	0	0	11	9988
3.60.110.10	-	0.999999999985354	-1.46456557304265e-11	8	0	0	11	9988
1.10.100.10	-	0.999999999985354	-1.46456557304265e-11	8	0	0	11	9988
4.10.1110.10	-	0.999999999985354	-1.46456557304265e-11	8	0	0	11	9988
2.30.29.30	-	0.999999999985793	-1.42070408257063e-11	379	0	0	11	9988
1.25.10.10	-	0.999999999987706	-1.22935792839539e-11	210	0	0	11	9988
3.40.630.30	-	0.999999999987928	-1.20716727213434e-11	40	0	0	11	9988
1.10.472.10	-	0.999999999987928	-1.20716727213434e-11	40	0	0	11	9988
3.40.640.10	-	0.999999999987928	-1.20716727213434e-11	40	0	0	11	9988
3.40.850.10	-	0.999999999988062	-1.19383228905217e-11	44	0	0	11	9988
3.10.130.10	-	0.999999999988074	-1.19264845297177e-11	15	0	0	11	9988
3.40.33.10	-	0.999999999988074	-1.19264845297177e-11	15	0	0	11	9988
3.10.320.10	-	0.999999999988074	-1.19264845297177e-11	15	0	0	11	9988
1.10.506.10	-	0.999999999988074	-1.19264845297177e-11	15	0	0	11	9988
2.60.40.1180	-	0.999999999988074	-1.19264845297177e-11	15	0	0	11	9988
4.10.75.10	-	0.999999999988074	-1.19264845297177e-11	15	0	0	11	9988
1.10.150.60	-	0.999999999988074	-1.19264845297177e-11	15	0	0	11	9988
3.30.1490.20	-	0.999999999988074	-1.19264845297177e-11	15	0	0	11	9988
1.25.40.180	-	0.999999999988074	-1.19264845297177e-11	15	0	0	11	9988
3.30.70.960	-	0.999999999988074	-1.19264845297177e-11	15	0	0	11	9988
1.10.1000.11	-	0.999999999988074	-1.19264845297177e-11	15	0	0	11	9988
2.60.200.20	-	0.999999999988463	-1.15366929090043e-11	36	0	0	11	9988
3.90.1150.10	-	0.999999999988463	-1.15366929090043e-11	36	0	0	11	9988
3.20.20.80	-	0.999999999988463	-1.15366929090043e-11	36	0	0	11	9988
1.10.10.60	-	0.999999999989051	-1.0948806904715e-11	276	0	0	11	9988
1.10.418.10	-	0.999999999989099	-1.09005928431419e-11	71	0	0	11	9988
1.20.900.10	-	0.999999999989099	-1.09005928431419e-11	71	0	0	11	9988
1.10.260.40	-	0.999999999990519	-9.48067816926882e-12	27	0	0	11	9988
3.30.160.20	-	0.999999999990519	-9.48067816926882e-12	27	0	0	11	9988
2.130.10.80	-	0.999999999990519	-9.48067816926882e-12	27	0	0	11	9988
3.90.79.10	-	0.999999999990519	-9.48067816926882e-12	27	0	0	11	9988
2.120.10.80	-	0.99999999999056	-9.4402040521027e-12	51	0	0	11	9988
3.40.120.10	-	0.9999999999908	-9.20029177318844e-12	5	0	0	11	9988
3.30.1600.10	-	0.9999999999908	-9.20029177318844e-12	5	0	0	11	9988
1.10.1450.10	-	0.9999999999908	-9.20029177318844e-12	5	0	0	11	9988
3.30.70.890	-	0.9999999999908	-9.20029177318844e-12	5	0	0	11	9988
1.10.245.10	-	0.9999999999908	-9.20029177318844e-12	5	0	0	11	9988
2.60.40.1260	-	0.9999999999908	-9.20029177318844e-12	5	0	0	11	9988
1.20.1390.10	-	0.9999999999908	-9.20029177318844e-12	5	0	0	11	9988
3.20.20.120	-	0.9999999999908	-9.20029177318844e-12	5	0	0	11	9988
3.30.390.10	-	0.9999999999908	-9.20029177318844e-12	5	0	0	11	9988
2.40.290.10	-	0.9999999999908	-9.20029177318844e-12	5	0	0	11	9988
1.20.1270.50	-	0.9999999999908	-9.20029177318844e-12	5	0	0	11	9988
3.30.450.50	-	0.9999999999908	-9.20029177318844e-12	5	0	0	11	9988
3.40.718.10	-	0.9999999999908	-9.20029177318844e-12	5	0	0	11	9988
3.30.43.10	-	0.9999999999908	-9.20029177318844e-12	5	0	0	11	9988
2.60.40.640	-	0.9999999999908	-9.20029177318844e-12	5	0	0	11	9988
4.10.1080.10	-	0.9999999999908	-9.20029177318844e-12	5	0	0	11	9988
3.40.350.10	-	0.9999999999908	-9.20029177318844e-12	5	0	0	11	9988
3.10.50.10	-	0.9999999999908	-9.20029177318844e-12	5	0	0	11	9988
3.30.1050.10	-	0.9999999999908	-9.20029177318844e-12	5	0	0	11	9988
1.10.1200.10	-	0.9999999999908	-9.20029177318844e-12	5	0	0	11	9988
1.25.40.280	-	0.9999999999908	-9.20029177318844e-12	5	0	0	11	9988
2.120.10.10	-	0.9999999999908	-9.20029177318844e-12	5	0	0	11	9988
3.20.90.10	-	0.9999999999908	-9.20029177318844e-12	5	0	0	11	9988
1.20.140.20	-	0.9999999999908	-9.20029177318844e-12	5	0	0	11	9988
2.40.160.10	-	0.9999999999908	-9.20029177318844e-12	5	0	0	11	9988
3.30.70.360	-	0.9999999999908	-9.20029177318844e-12	5	0	0	11	9988
3.20.110.10	-	0.9999999999908	-9.20029177318844e-12	5	0	0	11	9988
3.30.310.50	-	0.9999999999908	-9.20029177318844e-12	5	0	0	11	9988
2.160.20.70	-	0.9999999999908	-9.20029177318844e-12	5	0	0	11	9988
